dbn,district,name,telephone,address,Postcode,Borough,url,Latitude,Longitude,2016_student_count,2016_testers_count,2016_offers_count,2017_student_count,2017_testers_count,2017_offers_count,2018_student_count,2018_testers_count,2018_offers_count,2019_student_count,2019_testers_count,2019_offers_count,2020_student_count,2020_testers_count,2020_offers_count,2021_student_count,2021_testers_count,2021_offers_count
16K308,16.0,P.S. 308 Clara Cardwell,718-571-6960,"616 Quincy Street, Brooklyn, NY 11221",11221.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10809,40.688695,-73.935499,6.0,6.0,0.0,65.0,11.0,0.0,57.0,8.0,0.0,38.0,7.0,0.0,20.0,0.0,0.0,28.0,0.0,0.0
16K681,16.0,Madiba Prep Middle School,718-574-2804,"1014 Lafayette Avenue, Brooklyn, NY 11221",11221.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10822,40.692126,-73.931731,30.0,30.0,0.0,48.0,9.0,0.0,62.0,20.0,0.0,38.0,14.0,0.0,70.0,18.0,0.0,68.0,23.0,0.0
16K898,16.0,The Brooklyn Green School,929-397-3340,"130 Rochester Avenue, Brooklyn, NY 11213",11213.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10825,40.674656,-73.927794,,,,,,,,,,,,,,,,41.0,14.0,0.0
17K002,17.0,Parkside Preparatory Academy,718-462-6992,"655 Parkside Avenue, Brooklyn, NY 11226",11226.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10853,40.656183,-73.951583,58.0,58.0,0.0,174.0,37.0,0.0,157.0,69.0,0.0,171.0,68.0,0.0,159.0,51.0,0.0,136.0,22.0,0.0
17K061,17.0,M.S. 061 Dr. Gladstone H. Atwell,718-774-1002,"400 Empire Boulevard, Brooklyn, NY 11225",11225.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10858,40.664007,-73.94922,58.0,58.0,0.0,319.0,90.0,0.0,274.0,96.0,0.0,280.0,88.0,6.0,189.0,63.0,0.0,194.0,62.0,0.0
17K138,17.0,P.S. 138 Brooklyn,718-467-0800,"760 Prospect Place, Brooklyn, NY 11216",11216.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10864,40.67438,-73.951443,19.0,19.0,0.0,93.0,22.0,0.0,81.0,23.0,0.0,74.0,11.0,0.0,69.0,26.0,0.0,77.0,23.0,0.0
17K181,17.0,P.S. 181 Brooklyn,718-462-5298,"1023 New York Avenue, Brooklyn, NY 11203",11203.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10869,40.648215,-73.946374,30.0,30.0,0.0,88.0,18.0,0.0,83.0,28.0,0.0,74.0,28.0,0.0,77.0,32.0,0.0,82.0,17.0,0.0
17K189,17.0,P.S. 189 The Bilingual Center,718-756-0210,"1100 East New York Avenue, Brooklyn, NY 11212",11212.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10872,40.665565,-73.926246,54.0,54.0,7.0,141.0,57.0,0.0,120.0,49.0,0.0,155.0,49.0,0.0,118.0,30.0,0.0,116.0,33.0,0.0
17K246,17.0,M.S. 246 Walt Whitman,718-282-5230,"72 Veronica Place, Brooklyn, NY 11226",11226.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10880,40.648608,-73.952821,23.0,23.0,0.0,183.0,39.0,0.0,152.0,24.0,0.0,145.0,16.0,0.0,141.0,16.0,0.0,124.0,14.0,0.0
17K340,17.0,I.S. 340,718-857-5516,"227 Sterling Place, Brooklyn, NY 11238",11238.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10888,40.676094,-73.97038,40.0,40.0,0.0,76.0,51.0,0.0,74.0,35.0,0.0,90.0,25.0,0.0,55.0,31.0,0.0,56.0,6.0,0.0
17K352,17.0,Ebbets Field Middle School,718-941-5097,"46 Mckeever Place, Brooklyn, NY 11225",11225.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10889,40.665035,-73.959031,8.0,8.0,0.0,67.0,6.0,0.0,72.0,9.0,0.0,60.0,12.0,0.0,41.0,0.0,0.0,49.0,7.0,0.0
17K353,17.0,Elijah Stroud Middle School,718-638-3067,"750 Classon Avenue, Brooklyn, NY 11238",11238.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10890,40.674406,-73.960254,13.0,13.0,0.0,69.0,0.0,0.0,45.0,6.0,0.0,61.0,0.0,0.0,56.0,0.0,0.0,63.0,0.0,0.0
17K354,17.0,The School of Integrated Learning,718-774-0362,"1224 Park Place, Brooklyn, NY 11213",11213.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10891,40.672713,-73.936924,31.0,31.0,0.0,102.0,33.0,0.0,71.0,18.0,0.0,65.0,53.0,0.0,140.0,115.0,0.0,117.0,57.0,0.0
17K382,17.0,Academy for College Preparation and Career Exploration: A College Board School,718-564-2566,"911 Flatbush Avenue, Brooklyn, NY 11226",11226.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10895,40.649787,-73.95855,14.0,14.0,0.0,53.0,11.0,0.0,44.0,15.0,0.0,55.0,0.0,0.0,44.0,0.0,0.0,40.0,0.0,0.0
17K394,17.0,M.S. K394,718-756-3164,"188 Rochester Avenue, Brooklyn, NY 11213",11213.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10898,40.672762,-73.927973,23.0,23.0,0.0,57.0,29.0,0.0,56.0,12.0,0.0,50.0,17.0,0.0,44.0,0.0,0.0,49.0,0.0,0.0
17K484,17.0,Ronald Edmonds Learning Center II,718-467-0306,"430 Howard Avenue, Brooklyn, NY 11233",11233.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10905,40.673073,-73.919594,6.0,6.0,0.0,47.0,8.0,0.0,46.0,7.0,0.0,59.0,0.0,0.0,51.0,7.0,0.0,49.0,0.0,0.0
17K543,17.0,"Science, Technology and Research Early College High School at Erasmus",718-564-2540,"911 Flatbush Avenue, Brooklyn, NY 11226",11226.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10914,40.649787,-73.95855,14.0,14.0,0.0,64.0,19.0,0.0,67.0,20.0,0.0,65.0,17.0,0.0,73.0,23.0,0.0,91.0,18.0,0.0
17K590,17.0,Medgar Evers College Preparatory School,718-703-5400,"1186 Carroll Street, Brooklyn, NY 11225",11225.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10918,40.667195,-73.951167,26.0,26.0,0.0,95.0,34.0,0.0,88.0,15.0,0.0,112.0,23.0,0.0,124.0,25.0,0.0,165.0,27.0,0.0
17K722,17.0,New Heights Middle School,718-467-4501,"790 East New York Avenue, Brooklyn, NY 11203",11203.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10923,40.662447,-73.936382,13.0,13.0,0.0,110.0,13.0,0.0,72.0,13.0,0.0,76.0,16.0,0.0,103.0,30.0,0.0,94.0,12.0,0.0
18K066,18.0,P.S. 66,718-922-3505,"845 East  96 Street, Brooklyn, NY 11236",11236.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10982,40.64883,-73.907774,42.0,42.0,0.0,101.0,24.0,0.0,102.0,37.0,0.0,100.0,41.0,0.0,114.0,25.0,0.0,104.0,20.0,0.0
18K068,18.0,I.S. 068 Isaac Bildersee,718-241-4800,"956 East  82 Street, Brooklyn, NY 11236",11236.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10983,40.635553,-73.91079,27.0,27.0,0.0,146.0,8.0,0.0,143.0,16.0,0.0,127.0,17.0,0.0,96.0,6.0,0.0,64.0,10.0,0.0
18K211,18.0,I.S. 211 John Wilson,718-251-4411,"1001 East 100 Street, Brooklyn, NY 11236",11236.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10993,40.643278,-73.896212,55.0,55.0,0.0,181.0,30.0,0.0,185.0,36.0,0.0,201.0,62.0,0.0,126.0,50.0,0.0,98.0,19.0,0.0
18K235,18.0,The Lenox Academy,718-773-4869,"525 Lenox Road, Brooklyn, NY 11203",11203.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/10998,40.654704,-73.941089,75.0,75.0,11.0,111.0,100.0,7.0,91.0,89.0,7.0,93.0,74.0,12.0,116.0,104.0,0.0,92.0,77.0,11.0
18K285,18.0,I.S. 285 Meyer Levin,718-451-2200,"5909 Beverly Road, Brooklyn, NY 11203",11203.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11011,40.646877,-73.920977,75.0,75.0,0.0,235.0,65.0,0.0,191.0,45.0,0.0,222.0,67.0,0.0,227.0,55.0,0.0,267.0,46.0,0.0
18K366,18.0,The Science And Medicine Middle School,718-688-6400,"965 East 107Th Street, Brooklyn, NY 11236",11236.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11012,40.647323,-73.892022,65.0,65.0,0.0,161.0,61.0,0.0,137.0,42.0,0.0,127.0,21.0,0.0,138.0,32.0,0.0,126.0,35.0,0.0
18K581,18.0,East Flatbush Community Research School,718-773-3059,"905 Winthrop Street, Brooklyn, NY 11203",11203.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11018,40.65843,-73.929076,21.0,21.0,0.0,45.0,23.0,0.0,32.0,18.0,0.0,110.0,12.0,0.0,73.0,8.0,0.0,92.0,7.0,0.0
18K588,18.0,Middle School for Art and Philosophy,718-342-7563,"1084 Lenox Road, Brooklyn, NY 11212",11212.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11019,40.658295,-73.920109,14.0,14.0,0.0,60.0,12.0,0.0,60.0,11.0,0.0,71.0,10.0,0.0,60.0,7.0,0.0,48.0,0.0,0.0
18K763,18.0,Brooklyn Science and Engineering Academy,718-240-3790,"5404 Tilden Avenue, Brooklyn, NY 11203",11203.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11025,40.648423,-73.925948,0.0,0.0,0.0,70.0,36.0,0.0,70.0,34.0,0.0,82.0,51.0,0.0,115.0,55.0,0.0,115.0,31.0,0.0
19K089,19.0,P.S. 089 Cypress Hills,718-964-1180,"265 Warwick Street, Brooklyn, NY 11207",11207.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11062,40.677697,-73.886936,13.0,13.0,0.0,60.0,10.0,0.0,54.0,17.0,0.0,51.0,17.0,0.0,65.0,21.0,0.0,60.0,7.0,0.0
19K171,19.0,I.S. 171 Abraham Lincoln,718-647-0111,"528 Ridgewood Avenue, Brooklyn, NY 11208",11208.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11077,40.68618,-73.869625,28.0,28.0,0.0,157.0,15.0,0.0,151.0,11.0,0.0,154.0,0.0,0.0,143.0,15.0,0.0,104.0,14.0,0.0
19K218,19.0,J.H.S. 218 James P. Sinnott,718-647-9050,"370 Fountain Avenue, Brooklyn, NY 11208",11208.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11090,40.670724,-73.874208,21.0,21.0,0.0,144.0,36.0,0.0,144.0,23.0,0.0,170.0,26.0,0.0,142.0,21.0,0.0,140.0,13.0,0.0
19K292,19.0,J.H.S. 292 Margaret S. Douglas,718-498-6562,"301 Vermont Street, Brooklyn, NY 11207",11207.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11098,40.671987,-73.893896,55.0,55.0,0.0,222.0,56.0,6.0,209.0,81.0,9.0,199.0,43.0,0.0,187.0,41.0,0.0,167.0,33.0,0.0
19K364,19.0,I.S. 364 Gateway,718-642-3007,"1426 Freeport Loop, Brooklyn, NY 11239",11239.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11114,40.645806,-73.881671,31.0,31.0,0.0,99.0,21.0,0.0,110.0,21.0,0.0,123.0,15.0,0.0,117.0,11.0,0.0,76.0,15.0,0.0
19K404,19.0,Academy for Young Writers,718-688-7230,"1065 Elton Street, Brooklyn, NY 11208",11239.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11116,40.657434,-73.874734,7.0,7.0,0.0,62.0,8.0,0.0,72.0,7.0,0.0,76.0,13.0,0.0,62.0,7.0,0.0,67.0,0.0,0.0
19K409,19.0,East New York Family Academy,718-498-5240,"145 Pennsylvania Avenue, Brooklyn, NY 11207",11207.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11118,40.674135,-73.89643,10.0,10.0,0.0,75.0,13.0,0.0,71.0,10.0,0.0,73.0,0.0,0.0,63.0,20.0,0.0,69.0,0.0,0.0
19K422,19.0,Spring Creek Community School,718-688-7200,"1065 Elton Street, Brooklyn, NY 11208",11239.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11120,40.657434,-73.874734,12.0,12.0,0.0,71.0,14.0,0.0,69.0,6.0,0.0,84.0,0.0,0.0,70.0,0.0,0.0,67.0,0.0,0.0
19K452,19.0,Frederick Douglass Academy VIII Middle School,718-348-2465,"1400 Pennsylvania Avenue, Brooklyn, NY 11239",11239.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11121,40.64726,-73.881114,46.0,46.0,0.0,96.0,45.0,0.0,101.0,52.0,0.0,113.0,34.0,0.0,99.0,31.0,0.0,102.0,34.0,0.0
19K654,19.0,Van Siclen Community Middle School,7189274701,"800 Van Siclen Ave, Brooklyn, NY 11207",11207.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11133,40.66011,-73.885387,19.0,19.0,0.0,121.0,16.0,0.0,89.0,15.0,0.0,102.0,8.0,0.0,94.0,13.0,0.0,105.0,0.0,0.0
19K661,19.0,Vista Academy,718-647-0913,"350 Linwood Street, Brooklyn, NY 11208",11208.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11136,40.677104,-73.883433,12.0,12.0,0.0,114.0,17.0,0.0,125.0,24.0,0.0,159.0,36.0,0.0,154.0,38.0,0.0,153.0,21.0,0.0
19K662,19.0,Liberty Avenue Middle School,718-647-1301,"350 Linwood Street, Brooklyn, NY 11208",11208.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11137,40.677104,-73.883433,30.0,30.0,0.0,157.0,31.0,0.0,152.0,12.0,0.0,173.0,21.0,0.0,174.0,29.0,0.0,162.0,22.0,0.0
19K663,19.0,School of the Future Brooklyn,718-345-5190,"574 Dumont Avenue, Brooklyn, NY 11207",11207.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11138,40.665798,-73.897723,15.0,15.0,0.0,44.0,16.0,0.0,63.0,12.0,0.0,59.0,0.0,0.0,78.0,14.0,0.0,54.0,0.0,0.0
19K678,19.0,East New York Middle School of Excellence,718-257-4061,"605 Shepherd Avenue, Brooklyn, NY 11208",11208.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11142,40.669387,-73.879614,15.0,15.0,0.0,83.0,18.0,0.0,77.0,16.0,0.0,87.0,8.0,0.0,79.0,0.0,0.0,84.0,0.0,0.0
19K760,19.0,Highland Park Community School,718-235-1785,"528 Ridgewood Avenue, Brooklyn, NY 11208",11208.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11144,40.68618,-73.869625,0.0,0.0,0.0,101.0,14.0,0.0,96.0,10.0,0.0,94.0,17.0,0.0,121.0,17.0,0.0,102.0,20.0,0.0
19K907,19.0,Legacy School of the Arts,929-397-2967,"590 Sheffield Avenue, Brooklyn, NY 11207",11207.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11146,40.662326,-73.894441,,,,,,,,,,,,,,,,43.0,6.0,0.0
20K030,20.0,P.S./I.S. 30 Mary White Ovington,718-491-8440,"7002 4Th Avenue, Brooklyn, NY 11209",11209.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11202,40.63359,-74.023948,62.0,62.0,6.0,134.0,56.0,6.0,124.0,51.0,6.0,128.0,48.0,11.0,133.0,52.0,8.0,119.0,42.0,9.0
20K062,20.0,J.H.S. 062 Ditmas,718-941-5450,"700 Cortelyou Road, Brooklyn, NY 11218",11218.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11206,40.638686,-73.971651,117.0,117.0,7.0,418.0,136.0,8.0,395.0,104.0,0.0,455.0,103.0,0.0,395.0,97.0,7.0,386.0,90.0,6.0
20K104,20.0,P.S./I.S. 104 The Fort Hamilton School,718-836-4630,"9115 5 Avenue, Brooklyn, NY 11209",11209.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11210,40.618415,-74.028842,74.0,74.0,11.0,168.0,73.0,7.0,170.0,87.0,11.0,154.0,64.0,10.0,165.0,62.0,7.0,157.0,62.0,7.0
20K163,20.0,P.S. 163 Bath Beach,718-236-9003,"109 Bay 14Th Street, Brooklyn, NY 11214",11214.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11218,40.606792,-74.00806,29.0,29.0,0.0,75.0,38.0,0.0,90.0,39.0,7.0,88.0,36.0,0.0,71.0,29.0,0.0,72.0,25.0,0.0
20K180,20.0,The SEEALL Academy,7188518070,"5601 16 Avenue, Brooklyn, NY 11204",11204.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11227,40.627029,-73.989672,90.0,90.0,17.0,170.0,94.0,19.0,175.0,113.0,38.0,157.0,84.0,26.0,146.0,81.0,24.0,169.0,92.0,18.0
20K187,20.0,The Christa McAuliffe School\I.S. 187,718-236-3394,"1171 65 Street, Brooklyn, NY 11219",11219.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11232,40.627784,-74.004485,341.0,341.0,296.0,344.0,319.0,268.0,278.0,251.0,205.0,264.0,239.0,195.0,334.0,293.0,214.0,340.0,315.0,221.0
20K192,20.0,P.S. 192 - The Magnet School for Math and Science Inquiry,718-633-3061,"4715 18 Avenue, Brooklyn, NY 11204",11204.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11233,40.629303,-73.979995,14.0,14.0,0.0,49.0,6.0,0.0,67.0,14.0,0.0,63.0,13.0,0.0,60.0,17.0,0.0,60.0,9.0,0.0
20K201,20.0,J.H.S. 201 The Dyker Heights,718-833-9363,"8010 12 Avenue, Brooklyn, NY 11228",11228.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11239,40.618676,-74.012722,298.0,298.0,116.0,498.0,296.0,127.0,525.0,338.0,101.0,532.0,349.0,137.0,591.0,345.0,116.0,571.0,342.0,102.0
20K220,20.0,J.H.S. 220 John J. Pershing,718-633-8200,"4812 9Th Avenue, Brooklyn, NY 11220",11220.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11246,40.640545,-74.000731,203.0,203.0,32.0,497.0,199.0,27.0,528.0,181.0,27.0,499.0,176.0,21.0,493.0,157.0,19.0,524.0,153.0,17.0
20K223,20.0,J.H.S. 223 The Montauk,718-438-0155,"4200 16 Avenue, Brooklyn, NY 11204",11204.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11247,40.634875,-73.981528,124.0,124.0,13.0,337.0,132.0,16.0,324.0,142.0,19.0,352.0,140.0,17.0,298.0,119.0,13.0,316.0,96.0,12.0
20K227,20.0,J.H.S. 227 Edward B. Shallow,718-256-8218,"6500 16 Avenue, Brooklyn, NY 11204",11204.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11248,40.62191,-73.995022,199.0,199.0,23.0,454.0,196.0,22.0,463.0,197.0,25.0,514.0,222.0,17.0,611.0,210.0,20.0,516.0,164.0,18.0
20K229,20.0,P.S. 229 Dyker,718-236-5447,"1400 Benson Avenue, Brooklyn, NY 11228",11228.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11252,40.610963,-74.013376,62.0,62.0,15.0,105.0,58.0,14.0,130.0,93.0,20.0,117.0,69.0,25.0,129.0,82.0,20.0,121.0,73.0,14.0
20K259,20.0,J.H.S. 259 William Mckinley,718-833-1000,"7305 Ft Hamilton Parkway, Brooklyn, NY 11228",11228.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11254,40.62668,-74.01512,253.0,253.0,93.0,565.0,322.0,83.0,580.0,309.0,86.0,638.0,344.0,94.0,612.0,325.0,78.0,578.0,318.0,82.0
20K609,20.0,Urban Assembly School for Criminal Justice,718-438-3893,"4200 16 Avenue, Brooklyn, NY 11204",11204.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11264,40.634875,-73.981528,13.0,13.0,0.0,70.0,21.0,0.0,77.0,24.0,0.0,84.0,12.0,0.0,79.0,14.0,0.0,71.0,15.0,0.0
20K686,20.0,Brooklyn School of Inquiry,718-621-5730,"50 Avenue P, Brooklyn, NY 11204",11204.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11266,40.60731,-73.986595,0.0,0.0,0.0,62.0,58.0,42.0,85.0,80.0,46.0,57.0,52.0,30.0,54.0,48.0,19.0,53.0,41.0,25.0
21K095,21.0,P.S. 095 The Gravesend,718-449-5050,"345 Van Sicklen Street, Brooklyn, NY 11223",11223.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11357,40.595698,-73.97518,7.0,7.0,0.0,40.0,6.0,0.0,48.0,12.0,0.0,48.0,9.0,0.0,57.0,37.0,0.0,60.0,19.0,0.0
21K096,21.0,I.S. 096 Seth Low,718-236-1344,"99 Avenue P, Brooklyn, NY 11204",11204.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11361,40.60754,-73.984661,65.0,65.0,6.0,231.0,70.0,0.0,261.0,114.0,9.0,304.0,96.0,6.0,283.0,89.0,0.0,267.0,71.0,0.0
21K098,21.0,I.S. 98 Bay Academy,718-891-9005,"1401 Emmons Avenue, Brooklyn, NY 11235",11235.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11363,40.583125,-73.954037,327.0,327.0,107.0,490.0,348.0,114.0,494.0,372.0,104.0,489.0,352.0,124.0,515.0,348.0,98.0,534.0,374.0,110.0
21K099,21.0,P.S. 099 Isaac Asimov,718-338-9201,"1120 East  10 Street, Brooklyn, NY 11230",11230.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11364,40.621565,-73.965595,12.0,12.0,0.0,95.0,20.0,0.0,102.0,17.0,0.0,78.0,9.0,0.0,80.0,13.0,0.0,85.0,16.0,0.0
21K121,21.0,P.S. 121 Nelson A. Rockefeller,718-377-8845,"5301 20 Avenue, Brooklyn, NY 11204",11204.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11371,40.623273,-73.978822,12.0,12.0,0.0,29.0,7.0,0.0,31.0,7.0,0.0,39.0,11.0,0.0,39.0,13.0,0.0,28.0,6.0,0.0
21K209,21.0,P.S. 209 Margaret Mead,718-743-1954,"2609 East  7 Street, Brooklyn, NY 11235",11235.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11382,40.586845,-73.96198,20.0,20.0,0.0,52.0,20.0,0.0,71.0,33.0,0.0,64.0,28.0,0.0,72.0,14.0,0.0,67.0,13.0,0.0
21K225,21.0,P.S. K225 - The Eileen E. Zaglin,718-743-9793,"1075 Ocean View Avenue, Brooklyn, NY 11235",11235.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11393,40.579737,-73.956329,29.0,29.0,0.0,118.0,21.0,0.0,139.0,42.0,0.0,126.0,39.0,0.0,129.0,34.0,0.0,127.0,25.0,0.0
21K226,21.0,P.S. 226 Alfred De B. Mason,718-234-4940,"6006 23 Avenue, Brooklyn, NY 11204",11204.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11397,40.615252,-73.97635,32.0,32.0,0.0,107.0,32.0,0.0,100.0,44.0,7.0,103.0,33.0,0.0,134.0,56.0,0.0,101.0,43.0,0.0
21K228,21.0,I.S. 228 David A. Boody,718-375-7635,"228 Avenue S, Brooklyn, NY 11223",11223.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11398,40.6013,-73.976953,164.0,164.0,24.0,542.0,209.0,19.0,420.0,160.0,17.0,427.0,148.0,24.0,491.0,194.0,19.0,488.0,187.0,19.0
21K238,21.0,P.S. 238 Anne Sullivan,718-339-4355,"1633 East  8 Street, Brooklyn, NY 11223",11223.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11399,40.608862,-73.965058,6.0,6.0,0.0,78.0,14.0,0.0,61.0,14.0,0.0,60.0,13.0,0.0,56.0,10.0,0.0,65.0,16.0,0.0
21K239,21.0,Mark Twain I.S. 239 for the Gifted & Talented,718-266-0814,"2401 Neptune Avenue, Brooklyn, NY 11224",11224.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11402,40.578188,-73.99203,386.0,386.0,207.0,387.0,280.0,149.0,429.0,336.0,196.0,420.0,322.0,164.0,429.0,320.0,147.0,424.0,298.0,151.0
21K281,21.0,I.S. 281 Joseph B Cavallaro,718-996-6706,"8787 24 Avenue, Brooklyn, NY 11214",11214.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11405,40.595341,-73.993457,162.0,162.0,23.0,397.0,150.0,22.0,408.0,171.0,30.0,506.0,185.0,19.0,448.0,191.0,23.0,408.0,145.0,18.0
21K288,21.0,P.S. 288 The Shirley Tanyhill,718-382-2100,"2950 West  25 Street, Brooklyn, NY 11224",11224.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11406,40.574411,-73.99194,0.0,0.0,0.0,48.0,0.0,0.0,51.0,0.0,0.0,60.0,0.0,0.0,46.0,0.0,0.0,45.0,13.0,0.0
21K303,21.0,I.S. 303 Herbert S. Eisenberg,718-996-0100,"501 West Avenue, Brooklyn, NY 11224",11224.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11409,40.5825,-73.973122,62.0,62.0,0.0,146.0,36.0,0.0,184.0,38.0,0.0,198.0,38.0,0.0,186.0,33.0,0.0,192.0,38.0,0.0
21K468,21.0,Kingsborough Early College School,718-333-7850,"2630 Benson Avenue, Brooklyn, NY 11214",11214.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11417,40.594291,-73.98577,7.0,7.0,0.0,79.0,9.0,0.0,100.0,15.0,0.0,90.0,9.0,0.0,86.0,0.0,0.0,102.0,0.0,0.0
21K690,21.0,Brooklyn Studio Secondary School,718-266-5032,"8310 21St Avenue, Brooklyn, NY 11214",11214.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11424,40.604879,-73.994404,16.0,16.0,0.0,85.0,15.0,0.0,99.0,19.0,0.0,114.0,16.0,0.0,111.0,20.0,0.0,112.0,15.0,0.0
22K014,22.0,J.H.S. 014 Shell Bank,718-743-0220,"2424 Batchelder Street, Brooklyn, NY 11235",11235.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11493,40.593521,-73.937672,40.0,40.0,0.0,221.0,45.0,0.0,213.0,41.0,0.0,198.0,48.0,0.0,186.0,46.0,0.0,179.0,32.0,0.0
22K078,22.0,J.H.S. 078 Roy H. Mann,(718( 763-4701,"1420 East  68 Street, Brooklyn, NY 11234",11234.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11497,40.621224,-73.91287,61.0,61.0,0.0,211.0,50.0,0.0,201.0,35.0,0.0,189.0,44.0,0.0,196.0,34.0,0.0,180.0,32.0,0.0
22K109,22.0,P.S. 109,718-693-3426,"1001 East  45 Street, Brooklyn, NY 11203",11203.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11500,40.636455,-73.933582,28.0,28.0,0.0,78.0,20.0,0.0,101.0,12.0,0.0,94.0,18.0,0.0,60.0,13.0,0.0,61.0,7.0,0.0
22K206,22.0,P.S. 206 Joseph F Lamb,718-743-5598,"2200 Gravesend Neck Road, Brooklyn, NY 11229",11229.0,Brooklyn,https://www.myschools.nyc/en/schools/middle-school/11523,40.597369,-73.948946,51.0,51.0,6.0,122.0,53.0,10.0,116.0,51.0,9.0,120.0,70.0,8.0,134.0,63.0,10.0,141.0,73.0,12.0
